製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）
計測時ID,1,2,3
計測開始時刻,2024/6/17 12:32,2024/6/17 12:32,2024/6/17 12:32
サンプリング周波数,200,200,200
シーケンス数,5788,5788,5788
PGAゲイン,x12,x12,x12
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
コメント,,,
ファイル保存形式,演算データ,演算データ,演算データ
シーケンス番号,EMG01[ｍV],EMG01[ｍV],EMG01[ｍV]
2087,0.00347118,-0.00489903,-0.00896105
2088,-0.00029542,0.00814865,-0.01053662
2089,-0.0039143,-0.00600686,-0.00248644
2090,-0.0125307,-0.05174759,-0.00317576
2091,-0.00091088,-0.02693238,-0.00032004
2092,-0.0068685,-0.0277694,0.00672079
2093,0.02407666,0.09258929,-0.00329885
2094,-0.00017233,0.13865006,-0.0062038
2095,0.04303273,-0.1037906,0.01228451
2096,0.05868994,0.00487442,0.01386008
2097,0.02250109,-0.02131942,0.01277688
2098,0.10846807,0.04202338,0.02725242
2099,-0.12503616,0.01289997,-0.00544064
2100,0.24500097,-0.0371982,-0.02028545
2101,-0.04042319,-0.00059084,0.0033727
2102,0.2701116,-0.01115207,-0.011866
2103,-0.29485295,-0.01491867,0.04729169
2104,-0.10073794,-0.01208757,0.11949705
2105,0.04574074,-0.01964537,-0.14064414
2106,-0.05396324,-0.0252091,-0.00999502
2107,-0.00797632,-0.02348582,-0.0377398
2108,-0.0292465,-0.00482518,-0.0022895
2109,-0.01683889,0.00568682,-0.01189062
2110,-0.01634653,-0.03079745,-0.00723777
2111,0.0022895,-0.02932035,-0.02821253
2112,-0.00130477,-0.0087641,0.00718853
2113,0.00694235,0.00568682,0.00487442
2114,0.00888719,-0.02629231,0.00263415
2115,0.01720817,-0.00014771,0.00071393
2116,-0.00765628,-0.00864101,-0.0008124
2117,0.01302306,-0.00797632,0.00465285
2118,0.01356466,-0.00206793,0.00428358
2119,0.00423434,-0.0181929,0.00260954
2120,0.00736086,-0.02151636,-0.00088626
2121,0.00408663,-0.01363852,0.00145248
2122,0.00450514,-0.00805017,0.0002708
2123,-0.00544064,0.0033727,0.00361888
2124,0.0002708,-0.042048,-0.00285572
2125,0.00128015,-0.00219103,-0.00290496
2126,-0.00322499,-0.00278186,-0.00009847
2127,0.0017479,-0.00846868,0.00662231
2128,0.01166906,-0.00204332,-0.00625304
2129,0.01910377,-0.02737551,0.00349579
2130,0.01179215,-0.07326395,-0.00007385
2131,0.01208757,0.07419945,-0.00032004
2132,0.15342102,-0.0632197,0.00864101
2133,0.00290496,0.05285541,-0.00342194
2134,-0.09372173,0.02149174,0.01560798
2135,0.07464258,-0.01097975,-0.02250109
2136,-0.04335276,0.00329885,0.00214179
2137,-0.0161742,-0.02163945,-0.01331848
2138,-0.01875912,0.0082225,-0.01418012
2139,0.05546495,0.00681926,0.08611469
2140,0.01718355,-0.00743472,0.03350546
2141,-0.02200873,-0.02151636,-0.0718361
2142,-0.04613463,-0.00782861,0.03601652
2143,-0.01548489,-0.00731162,-0.11622283
2144,-0.00019695,-0.00059084,-0.00588377
2145,-0.00635151,-0.04588844,-0.06809412
2146,0.00625304,0.00297881,0.01420474
2147,0.00275725,-0.01866064,-0.01312153
2148,0.00014771,-0.03402244,-0.0122599
2149,-0.00691773,-0.00482518,0.01029043
2150,-0.00140324,0.00893643,-0.00556373
2151,0.00140324,-0.031536,-0.00241259
2152,-0.00396354,-0.00413587,0.00177252
2153,0.01223528,0.00967498,-0.00241259
2154,0.01629729,-0.03141291,0.00354503
2155,0.01154597,-0.01275226,0.00644999
2156,-0.00531755,0.02085167,0.00507136
2157,0.00315114,-0.00423434,0.00022156
2158,0.00915799,0.00908414,0.00580991
2159,0.0133431,0.01824213,0.00312652
2160,0.00435743,0.00241259,0.00083702
2161,0.00637613,0.021024,0.00366812
2162,0.00684388,0.03350546,-0.0010832
2163,0.00105859,0.0306005,-0.00219103
2164,-0.00388969,0.02247648,-0.00019695
2165,0.00034466,-0.09665131,-0.00561296
2166,0.01110284,0.00711468,-0.00834559
2167,0.02737551,0.07186071,0.00263415
2168,0.08897041,0.0664447,-0.00140324
2169,0.05684357,0.04839951,0.00366812
2170,-0.00551449,-0.00162481,0.03648427
2171,-0.03256996,-0.04293425,0.0146971
2172,-0.01093051,-0.0102412,-0.02272266
2173,0.0618657,0.0916538,-0.01666656
2174,-0.01627267,-0.01999003,0.04633157
2175,0.01543565,-0.01814366,0.1258978
2176,-0.22176132,-0.02082705,-0.1281873
2177,-0.06083173,0.00157557,0.04261422
2178,-0.02296884,-0.00908414,-0.10184576
2179,-0.04593768,-0.03764133,-0.10221503
2180,-0.00773013,-0.04042319,-0.0229196
2181,0.00253568,-0.00891181,0.06090559
2182,0.00844406,0.00194484,-0.01592802
2183,0.01171829,-0.01917763,-0.05659739
2184,0.00883796,-0.04857184,-0.01984232
2185,0.02090091,-0.0076809,0.0079517
2186,0.01831599,-0.01917763,0.00002462
2187,0.01999003,-0.04254036,0.00637613
2188,0.01053662,-0.01368775,0.005933
2189,0.00115706,-0.01560798,0.01036429
2190,0.00881334,-0.05622812,0.01014272
2191,0.00452976,-0.01373699,-0.00189561
2192,0.00605609,-0.05408633,0.00324961
2193,0.00556373,0.06580462,0.0229196
2194,-0.00736086,-0.04507604,-0.00819788
2195,0.00598224,0.09670054,-0.00349579
2196,0.00748395,-0.0318068,-0.00797632
2197,0.01065971,0.01730664,0.00472671
2198,0.01368775,-0.04753787,-0.00494827
2199,0.1029782,-0.03675507,0.00679464
2200,-0.00748395,0.00797632,0.00583453
2201,0.05320007,-0.0300589,0.00032004
2202,-0.08724713,-0.03289,0.00243721
2203,-0.02754784,-0.00339732,0.00635151
2204,0.01989156,-0.01642038,0.00152633
2205,0.2447794,-0.00502213,0.00989654
2206,0.07419945,-0.01211219,-0.00145248
2207,-0.21383424,-0.00192022,-0.02038392
2208,0.06230883,0.01573107,-0.02097476
2209,-0.00361888,-0.01088127,-0.0190053
2210,-0.14613402,0.01585416,-0.01856217
2211,0.31267658,-0.02823715,0.09414024
2212,-0.14933439,-0.00896105,0.13985636
2213,-0.06528764,0.01445092,-0.15159927
2214,-0.10137801,-0.03564725,-0.13771457
2215,-0.01075818,0.00869025,-0.07232846
2216,0.01129978,0.00531755,0.01713431
2217,0.00704082,0.01233375,-0.03862606
2218,0.00531755,-0.03375164,-0.02161484
2219,0.00644999,0.03057588,-0.00925647
2220,0.00612995,-0.00699159,-0.00034466
2221,0.00091088,0.01085665,0.00164942
2222,0.01137364,0.0110536,0.00032004
2223,0.00987192,-0.0087641,-0.0025603
2224,0.00145248,-0.01875912,0.00268339
2225,0.00354503,-0.02136865,0.00187099
2226,0.00297881,-0.00164942,0.00379121
2227,0.00891181,-0.0020187,0.00071393
2228,0.00260954,0.01125055,-0.00032004
2229,0.00667155,-0.00189561,0.00386507
2230,0.00622842,-0.02663696,-0.00115706
2231,0.00056622,0.00955189,0.00093549
2232,-0.00470209,-0.00625304,0.0033727
2233,-0.00637613,0.02464288,-0.00224026
2234,-0.00374198,-0.01546027,-0.00243721
2235,0.00285572,-0.00083702,-0.00292957
2236,0.00913338,0.01570645,0.00243721
2237,0.01048738,0.01627267,0.00091088
2238,-0.00059084,0.02651387,0.00083702
2239,0.00214179,0.00605609,-0.00435743
2240,0.00273263,-0.00231412,0.00029542
2241,0.01011811,0.00723777,0.00342194
2242,-0.00046775,0.01262917,-0.00718853
2243,-0.0095765,0.02611998,-0.00782861
2244,0.00869025,0.01533718,0.00758243
2245,-0.0008124,-0.01634653,0.02198411
2246,-0.00302805,0.03527797,0.00654846
2247,0.02936959,-0.02742475,-0.00679464
2248,0.03082207,0.00551449,-0.01312153
2249,0.09657745,-0.00438205,-0.00339732
2250,-0.01691275,-0.04675008,0.00334808
2251,0.01701122,-0.02397819,-0.00519445
2252,-0.02003927,0.00706544,-0.01149673
2253,-0.0167158,-0.00315114,-0.00324961
2254,-0.00805017,-0.05172297,-0.01287535
2255,-0.0167158,-0.02454441,0.00423434
2256,0.00866563,-0.02321502,0.05130446
2257,0.01351543,-0.01418012,-0.00216641
2258,-0.00014771,0.0048498,0.01161982
2259,0.00580991,-0.04020163,-0.01831599
2260,0.00334808,-0.02823715,0.04916267
2261,0.00859177,-0.04473139,-0.06161952
2262,0.01129978,-0.00896105,0.02370739
2263,0.00834559,-0.00302805,-0.00379121
2264,0.01085665,0.00896105,-0.01248146
2265,0.00558835,-0.01474634,-0.01349081
2266,0.00989654,0.00145248,-0.02616921
2267,-0.00438205,0.01757744,0.00401278
2268,0.00765628,-0.0005416,0.00765628
2269,0.00248644,-0.0082225,-0.0257507
2270,0.00745933,-0.00551449,-0.00526831
2271,0.01080742,0.00022156,0.00224026
2272,0.00113244,0.01472172,0.00115706
2273,-0.00029542,0.0221072,0.00376659
2274,0.00251106,-0.00140324,0.00551449
2275,0.0031019,-0.01282612,0.00780399
2276,0.00041851,-0.00841945,-0.00041851
2277,0.00891181,-0.00521907,0.00066469
2278,0.00059084,0.03301309,0.0039143
2279,0.00076317,-0.03377626,0.00315114
2280,0.00329885,0.12511002,-0.00302805
2281,0.01383546,0.07353476,0.0022895
2282,0.01142287,-0.00548987,0.00128015
2283,0.00617918,0.0062038,0.00071393
2284,0.07383017,0.01056124,0.00078778
2285,0.07929543,0.00371736,0.0025603
2286,-0.04544532,0.01420474,0.0051206
2287,-0.05115675,-0.00445591,0.0087641
2288,0.04766096,0.02907417,0.0008124
2289,-0.10568621,-0.02774478,-0.0022895
2290,-0.01779901,-0.02680929,0.10226427
2291,-0.01610034,-0.0051206,-0.05007355
2292,0.00448052,-0.01142287,-0.07528265
2293,0.00017233,0.02678467,-0.03227454
2294,0.00580991,-0.01816828,-0.03574572
2295,0.02491368,-0.06201341,-0.02163945
2296,0.00386507,-0.0094288,-0.02328888
2297,0.016445,-0.01942381,-0.01235837
2298,0.00339732,-0.00706544,0.00128015
2299,0.00275725,0.02171331,0.00103397
2300,0.01669118,-0.00642537,0.00339732
2301,0.0068685,-0.01053662,0.00056622
2302,0.00945341,-0.02001465,0.0010832
2303,0.00649922,0.01262917,-0.00253568
2304,0.00046775,-0.01223528,0.00243721
2305,0.01265379,0.00182175,0.00125553
2306,-0.00214179,-0.01605111,-0.00386507
2307,0.00672079,-0.00078778,-0.00278186
2308,-0.00622842,0.01418012,0.00435743
2309,-0.01368775,-0.01373699,0.00032004
2310,-0.0036435,-0.01597725,-0.00236335
2311,-0.00721315,-0.02045778,-0.00376659
2312,-0.00999502,0.03613961,-0.00347118
2313,0.00856716,-0.01376161,0.00007385
2314,0.00292957,0.00322499,0.00681926
2315,-0.0020187,0.00386507,-0.005933
2316,0.0090349,-0.00859177,0.00765628
2317,-0.0051206,0.01565722,0.01139826
2318,0.00644999,-0.03552416,0.01831599
2319,0.04167872,0.0252091,-0.00445591
2320,0.04261422,-0.00004924,-0.00681926
2321,0.01789748,0.09709443,-0.00568682
2322,0.05780368,-0.01861141,-0.00809941
2323,-0.00470209,0.07195919,0.00526831
2324,0.03586881,0.00425896,0.00260954
2325,-0.17033377,-0.01989156,-0.02272266
2326,0.00524369,-0.0094288,0.05177221
2327,0.01265379,0.00083702,0.09470646
2328,0.01265379,-0.01654347,-0.03670583
2329,0.01395856,-0.00416049,0.1089112
2330,-0.01568183,-0.01555874,-0.07653818
2331,-0.01063509,-0.02353506,-0.06907885
2332,-0.00521907,-0.00635151,-0.02269804
2333,-0.00128015,-0.00448052,-0.01816828
2334,0.01154597,-0.00017233,0.01750359
2335,0.0025603,-0.01642038,-0.0459623
2336,0.00423434,-0.0036435,-0.00893643
2337,0.00305266,0.0277694,-0.0287049
2338,-0.00423434,-0.00556373,-0.02808944
2339,0.00497289,-0.0031019,0.00561296
2340,0.01410627,-0.00834559,-0.03933999
2341,0.01068433,-0.00376659,-0.01004425
2342,0.00051698,-0.01592802,-0.01297383
2343,0.01208757,0.01152135,-0.0138847
2344,-0.00044313,-0.01802057,-0.00509598
2345,-0.00046775,-0.00940418,-0.00805017
2346,0.0062038,-0.021024,-0.00290496
2347,-0.0002708,0.01383546,-0.00844406
2348,-0.00859177,-0.02740013,-0.0020187
2349,-0.00187099,0.01782362,0.00248644
2350,0.00408663,-0.02208258,-0.00113244
2351,-0.00017233,0.04490371,0.00411125
2352,0.01664195,-0.11339173,0.00305266
2353,0.0087641,0.01203833,0.0033727
2354,-0.00103397,0.07043285,0.00177252
2355,0.01001963,-0.02545529,0.00718853
2356,0.00521907,0.00977345,-0.00167404
2357,0.01302306,-0.00130477,0.00342194
2358,-0.00105859,0.01248146,0.00669617
2359,0.03010814,-0.05049206,-0.00145248
2360,0.06816797,0.01654347,-0.00497289
2361,-0.15667063,-0.05632659,-0.00637613
2362,0.05482487,0.04300811,0.02648925
2363,0.04793176,0.01851293,0.02570147
2364,-0.01491867,0.00039389,0.06393363
2365,-0.05012279,-0.01004425,0.02040854
2366,-0.11981709,-0.02360892,0.02323964
2367,0.09913775,-0.02496292,-0.02579994
2368,0.01240761,0.04675008,0.04576535
2369,-0.00265877,-0.01669118,-0.10753258
2370,-0.00059084,-0.00654846,-0.02779402
2371,-0.00354503,-0.02496292,-0.01523871
2372,0.00891181,-0.02378124,-0.02200873
2373,0.00502213,-0.00066469,-0.00120629
2374,0.00598224,-0.02626769,0.00177252
2375,-0.00339732,-0.01592802,0.00268339
2376,0.00475133,-0.01418012,0.0033727
2377,0.01129978,0.01533718,0.00755781
2378,0.01065971,-0.01004425,0.00797632
2379,0.00844406,0.00142786,0.00219103
2380,0.00908414,-0.01053662,0.00704082
2381,0.00014771,-0.02230415,-0.00187099
2382,0.00339732,-0.01235837,0.00622842
2383,-0.00482518,-0.02545529,0.00507136
2384,0.00231412,0.01504176,0.00374198
2385,0.005933,-0.00982269,0.0176513
2386,-0.02454441,-0.08269275,0.00642537
2387,-0.00152633,-0.05347087,-0.0238551
2388,0.00290496,0.03601652,0.00622842
2389,-0.00041851,-0.01056124,0.00396354
2390,-0.00920723,-0.05258461,-0.00039389
2391,-0.01228451,-0.00992116,-0.00339732
2392,0.00662231,0.04263883,-0.00866563
2393,0.00878872,-0.03355469,-0.00669617
2394,0.02070396,0.01592802,0.0102412
2395,-0.0195469,-0.05393862,-0.01386008
2396,0.0107828,-0.03355469,0.00982269
2397,0.02895108,0.04054628,-0.00302805
2398,-0.04903958,0.01893145,-0.00292957
2399,0.05521877,-0.0064746,-0.00883796
2400,-0.04876878,-0.00731162,0.00851792
2401,-0.00499751,-0.01491867,0.00305266
2402,0.01947305,0.00551449,-0.00396354
2403,0.00167404,0.00268339,0.06957121
2404,-0.0660508,-0.01499252,-0.01085665
2405,-0.01238299,-0.0300589,0.00376659
2406,0.00551449,-0.0249383,-0.04190029
2407,0.00588377,0.00327423,0.03313618
2408,0.00728701,-0.01491867,-0.04975351
2409,0.00342194,-0.04027548,-0.06134871
2410,0.00290496,-0.01223528,-0.02195949
2411,0.00716391,-0.02380586,-0.01553412
2412,0.0161742,-0.02368277,-0.00179713
2413,0.01115207,-0.00022156,0.00679464
2414,0.00933032,0.00260954,0.0022895
2415,0.00723777,-0.0266862,0.0079517
2416,0.00989654,0.01696198,0.00068931
2417,0.00265877,0.00632689,0.00349579
2418,0.01437707,-0.00526831,0.00103397
2419,0.00780399,-0.01368775,0.00219103
2420,-0.00773013,-0.00994578,-0.00896105
2421,-0.00809941,0.01947305,0.00231412
2422,-0.00408663,-0.06797103,-0.00600686
2423,-0.00933032,-0.04293425,-0.00745933
2424,-0.00580991,-0.01142287,0.0033727
2425,-0.00494827,-0.08995514,-0.00723777
2426,0.0025603,0.06373669,-0.00206793
2427,0.00494827,0.01814366,0.00630228
2428,0.01088127,0.00507136,-0.03609038
2429,0.021024,-0.0110536,-0.0161742
2430,0.0359919,-0.01868526,0.00105859
2431,0.05063977,-0.00509598,-0.00214179
2432,-0.08202806,-0.00420972,0.00017233
2433,-0.05861609,-0.02740013,0.00617918
2434,0.01125055,-0.02981272,0.03345622
2435,-0.05361858,0.00374198,-0.02311655
2436,0.03303771,-0.00967498,-0.00433281
2437,-0.031536,-0.00071393,-0.04239265
2438,0.05497258,-0.01627267,0.06432752
2439,-0.02579994,-0.02134404,-0.00979807
2440,-0.01654347,-0.01063509,0.06024089
2441,0.00046775,-0.01696198,-0.17062919
2442,0.00420972,-0.03589343,-0.04999969
2443,0.00805017,0.0082225,-0.03756747
2444,0.00792708,-0.01299844,-0.03847835
2445,0.00039389,0.0010832,-0.02323964
2446,-0.0074101,-0.01085665,0.00773013
2447,0.01208757,0.01966999,0.02550452
2448,0.00428358,0.02257495,0.00718853
2449,0.00167404,-0.02272266,-0.01272764
2450,-0.00248644,-0.02235338,0.00450514
2451,0.00238797,-0.00871487,0.00349579
2452,0.0048498,0.00497289,0.00017233
2453,0.00118168,-0.00379121,0.00253568
2454,-0.01122593,-0.00568682,0.010512
2455,0.004579,-0.02949268,0.00322499
2456,0.01484481,0.04460829,0.01400779
2457,0.00064007,-0.00396354,-0.00519445
2458,0.00952727,0.01666656,0.00440667
2459,-0.01326924,-0.01457401,-0.00268339
2460,-0.00630228,-0.02003927,-0.00140324
2461,0.00071393,-0.05615426,-0.00096011
2462,0.00224026,0.05731132,-0.00667155
2463,0.00236335,-0.0663216,0.00017233
2464,0.00536678,0.02540605,0.00078778
2465,0.01457401,-0.0144263,-0.00386507
2466,0.0192761,0.03709972,0.0040374
2467,0.0090349,0.04396822,-0.00657308
2468,-0.01802057,-0.05802525,-0.00546525
2469,0.00920723,-0.00046775,0.00219103
2470,0.00226488,-0.01467249,0.0082225
2471,0.04458368,-0.0285818,-0.00315114
2472,0.05807449,0.058493,-0.01555874
2473,-0.08535152,-0.03256996,-0.00489903
2474,0.12951669,-0.00531755,0.03133905
2475,-0.18429233,0.01585416,0.01952228
2476,0.05078748,-0.06637084,-0.00679464
2477,0.00790246,0.03749362,0.07981241
2478,0.01580493,0.01902992,-0.07695669
2479,-0.01467249,0.00519445,-0.02001465
2480,0.01001963,-0.01939919,-0.11297321
2481,0.00472671,-0.02604612,-0.04465753
2482,0.00440667,-0.0062038,-0.02021159
2483,0.00339732,-0.00051698,-0.01038891
2484,-0.00408663,-0.02422437,-0.00548987
2485,0.00622842,0.00465285,-0.00657308
2486,0.00844406,-0.00819788,-0.00167404
2487,0.00349579,0.01031505,0.00059084
2488,0.01127517,-0.00556373,-0.00300343
2489,0.00637613,-0.00928109,0.0039143
2490,-0.00265877,-0.02700624,-0.00253568
2491,-0.00041851,-0.01531256,-0.00100935
2492,-0.00497289,0.00977345,0.00736086
2493,0.00352041,-0.0102412,0.00423434
2494,0.01233375,0.02973886,0.01053662
2495,-0.00994578,-0.0020187,-0.01117669
2496,-0.00041851,-0.02432285,-0.00396354
2497,0.00192022,-0.00679464,-0.00034466
2498,-0.004579,-0.01701122,0.00401278
2499,0.00093549,-0.02907417,-0.00125553
2500,0.01149673,-0.01605111,0.00226488
2501,0.00521907,-0.05226458,0.00214179
2502,0.01742973,-0.03559801,0.00142786
2503,0.00401278,0.06531226,0.00280648
2504,0.00814865,0.02205796,0.00162481
2505,-0.00829636,0.00068931,-0.0090349
2506,0.03079745,-0.02095014,-0.00809941
2507,0.05031973,0.00851792,0.04022624
2508,0.0218364,-0.00007385,0.01312153
2509,-0.11169307,-0.02518448,0.01445092
2510,-0.03229916,-0.02762169,-0.04064475
2511,-0.06420443,-0.0308713,0.05972391
2512,-0.00438205,-0.01368775,0.1366806
2513,-0.01371237,-0.00248644,-0.02607074
2514,0.05300312,-0.02198411,-0.06221035
2515,0.0393646,-0.01898068,-0.06373669
2516,0.01523871,-0.00327423,0.0559327
2517,-0.00315114,-0.00531755,-0.04330353
2518,0.00214179,-0.01420474,-0.01614958
2519,0.00851792,-0.00844406,-0.01570645
2520,0.00573606,0.00044313,-0.01578031
2521,0.0082225,0.00374198,-0.00699159
2522,0.00187099,-0.01302306,0.00334808
2523,0.00760704,0.00608071,0.0005416
2524,0.00588377,-0.02087629,0.0025603
2525,0.00275725,-0.00580991,0.00366812
2526,0.00841945,-0.0005416,0.00384045
2527,0.00893643,0.00425896,0.00226488
2528,0.00150171,-0.00568682,-0.00189561
2529,0.00807479,-0.02651387,-0.00297881
2530,0.0002708,0.04039857,-0.00448052
2531,-0.00487442,-0.022378,-0.00263415
2532,-0.00044313,0.01393394,0.01073356
2533,0.00211717,0.02481521,0.01166906
2534,-0.0025603,-0.02959115,-0.03217607
2535,-0.00300343,-0.01664195,-0.01272764
2536,0.00465285,0.02262418,-0.00398816
2537,0.00933032,0.03675507,0.0022895
2538,0.00630228,-0.01299844,-0.00401278
2539,-0.00068931,0.01999003,0.01036429
2540,0.037469,-0.04350047,0.0074101
2541,0.0349087,-0.02875413,0.0002708
2542,-0.01836523,0.02451979,-0.00580991
2543,-0.00236335,-0.00450514,-0.00125553
2544,0.10268278,-0.0033727,0.00179713
2545,-0.10706483,-0.02296884,-0.01208757
2546,0.01592802,0.00989654,0.03020661
2547,-0.12439609,-0.00561296,0.14335215
2548,-0.03530259,0.02309193,-0.08023092
2549,0.03092054,-0.01762668,-0.01457401
2550,0.0203593,-0.04007853,-0.05088595
2551,0.00585915,-0.01528794,-0.01578031
2552,0.00275725,-0.00305266,-0.08965972
2553,-0.00017233,0.00125553,-0.03018199
2554,0.00777937,-0.02986195,-0.02759707
2555,0.00659769,-0.00576067,-0.01393394
2556,-0.00580991,-0.02368277,-0.00805017
2557,0.00672079,-0.01036429,0.01393394
2558,-0.00987192,0.02099938,0.01504176
2559,0.0010832,0.00777937,-0.01115207
2560,0.00440667,0.00482518,-0.01016734
2561,0.01814366,-0.03835526,0.00433281
2562,0.00342194,0.03301309,-0.01314615
2563,0.00238797,0.00507136,0.00113244
2564,0.00278186,-0.04549455,0.00068931
2565,-0.0122599,0.02740013,0.00182175
2566,-0.00194484,-0.0285818,-0.00440667
2567,-0.00354503,-0.05290465,-0.00716391
2568,0.00142786,-0.03978312,-0.00152633
2569,0.00893643,-0.04655314,0.00142786
2570,0.0359919,-0.06070864,0.0025603
2571,0.00809941,0.03850297,0.01026582
2572,0.00315114,0.00859177,-0.01930072
2573,-0.02432285,0.01947305,0.06046246
2574,-0.04524837,-0.01110284,0.04884264
2575,-0.01356466,-0.01681427,-0.06223497
2576,0.05841914,-0.03121596,-0.01016734
2577,-0.03623809,0.00462823,0.06846339
2578,-0.03365317,0.02762169,-0.07267312
2579,0.03148676,-0.02796635,-0.15049145
2580,-0.01848832,0.00354503,-0.04256498
2581,-0.00194484,-0.02717856,-0.01999003
2582,-0.00093549,-0.00007385,-0.01216142
2583,0.01004425,0.00398816,-0.01437707
2584,-0.00445591,-0.0096996,-0.01578031
2585,0.00241259,-0.0233135,0.1037906
2586,-0.00994578,-0.04453444,-0.08040325
2587,0.02811406,0.02543067,-0.03473637
2588,-0.02269804,0.04753787,-0.02065472
2589,0.00292957,-0.01629729,-0.00546525
2590,0.01560798,-0.0714422,-0.00502213
2591,-0.00706544,0.05349549,-0.01171829
2592,-0.00253568,-0.02245186,-0.00864101
2593,0.00044313,-0.01211219,-0.00187099
2594,0.01235837,-0.04059552,0.00809941
2595,0.0005416,0.0125307,-0.00071393
2596,0.00871487,0.01004425,-0.00019695
2597,0.00992116,-0.01043814,0.03136367
2598,-0.01376161,0.00760704,0.00817326
2599,-0.01770053,0.02710471,0.02582456
2600,-0.00563758,-0.02417514,0.05753288
2601,0.00731162,-0.03239764,-0.02759707
2602,0.10620319,0.03062512,0.00093549
2603,-0.01511561,0.00214179,-0.03751823
2604,-0.05073824,-0.01745435,-0.02208258
2605,-0.016445,-0.00770552,-0.02959115
2606,-0.09953164,0.0136139,-0.03697663
2607,0.13242164,0.00622842,-0.03833064
2608,0.0002708,-0.01986694,-0.03453942
2609,0.00556373,0.02740013,-0.00388969
2610,0.01678966,0.00238797,-0.03685354
2611,0.005933,-0.00145248,0.00817326
2612,-0.00113244,0.00017233,0.01966999
2613,-0.0053914,-0.02050701,0.01408165
2614,0.00068931,-0.00866563,-0.03547492
2615,-0.00494827,-0.01100436,0.00509598
2616,0.00145248,0.00002462,0.02912341
2617,0.01238299,0.00322499,0.01088127
2618,0.03387473,0.00115706,-0.00152633
2619,0.10743411,0.010512,0.00056622
2620,0.10307667,-0.00662231,0.0017479
2621,-0.17382956,-0.01043814,-0.03195451
2622,0.10713869,-0.00019695,0.00901028
2623,0.09775913,0.01521409,-0.02680929
2624,-0.11870927,0.00187099,-0.00440667
2625,-0.05512029,-0.00805017,-0.05044282
2626,-0.01802057,-0.00866563,-0.03796136
2627,0.01573107,-0.01326924,0.00667155
2628,0.00137862,-0.00384045,-0.0172574
2629,0.00056622,-0.00371736,-0.00019695
2630,0.00189561,-0.00548987,-0.0020187
2631,0.01548489,-0.00388969,0.01799595
